Date,ticker,Close
2023-08-24,ADRO,1119.6141357421875
2023-08-25,ADRO,1086.067626953125
2023-08-28,ADRO,1123.807373046875
2023-08-29,ADRO,1123.807373046875
2023-08-30,ADRO,1128.000732421875
2023-08-31,ADRO,1119.6141357421875
2023-09-01,ADRO,1123.807373046875
2023-09-04,ADRO,1148.9674072265625
2023-09-05,ADRO,1148.9674072265625
2023-09-06,ADRO,1203.4803466796875
2023-09-07,ADRO,1207.6737060546875
2023-09-08,ADRO,1211.866943359375
2023-09-11,ADRO,1174.127197265625
2023-09-12,ADRO,1178.3204345703125
2023-09-13,ADRO,1199.287109375
2023-09-14,ADRO,1220.253662109375
2023-09-15,ADRO,1190.900390625
2023-09-18,ADRO,1190.900390625
2023-09-19,ADRO,1216.0604248046875
2023-09-20,ADRO,1241.22021484375
2023-09-21,ADRO,1237.02685546875
2023-09-22,ADRO,1237.02685546875
2023-09-25,ADRO,1237.02685546875
2023-09-26,ADRO,1161.5472412109375
2023-09-27,ADRO,1203.4803466796875
2023-09-29,ADRO,1195.0936279296875
2023-10-02,ADRO,1178.3204345703125
2023-10-03,ADRO,1128.000732421875
2023-10-04,ADRO,1115.4208984375
2023-10-05,ADRO,1094.454345703125
2023-10-06,ADRO,1111.2276611328125
2023-10-09,ADRO,1161.5472412109375
2023-10-10,ADRO,1165.740478515625
2023-10-11,ADRO,1157.3538818359375
2023-10-12,ADRO,1128.000732421875
2023-10-13,ADRO,1136.3873291015625
2023-10-16,ADRO,1165.740478515625
2023-10-17,ADRO,1161.5472412109375
2023-10-18,ADRO,1190.900390625
2023-10-19,ADRO,1182.513916015625
2023-10-20,ADRO,1174.127197265625
2023-10-23,ADRO,1115.4208984375
2023-10-24,ADRO,1115.4208984375
2023-10-25,ADRO,1119.6141357421875
2023-10-26,ADRO,1111.2276611328125
2023-10-27,ADRO,1107.0341796875
2023-10-30,ADRO,1065.10107421875
2023-10-31,ADRO,1073.4876708984375
2023-11-01,ADRO,1010.5880126953125
2023-11-02,ADRO,1002.2013549804688
2023-11-03,ADRO,1044.134521484375
2023-11-06,ADRO,1060.9078369140625
2023-11-07,ADRO,1035.747802734375
2023-11-08,ADRO,1023.1680297851562
2023-11-09,ADRO,1027.3614501953125
2023-11-10,ADRO,1039.941162109375
2023-11-13,ADRO,1039.941162109375
2023-11-14,ADRO,1039.941162109375
2023-11-15,ADRO,1052.5211181640625
2023-11-16,ADRO,1060.9078369140625
2023-11-17,ADRO,1065.10107421875
2023-11-20,ADRO,1069.2943115234375
2023-11-21,ADRO,1094.454345703125
2023-11-22,ADRO,1086.067626953125
2023-11-23,ADRO,1069.2943115234375
2023-11-24,ADRO,1065.10107421875
2023-11-27,ADRO,1069.2943115234375
2023-11-28,ADRO,1081.8743896484375
2023-11-29,ADRO,1081.8743896484375
2023-11-30,ADRO,1098.6475830078125
2023-12-01,ADRO,1073.4876708984375
2023-12-04,ADRO,1073.4876708984375
2023-12-05,ADRO,1052.5211181640625
2023-12-06,ADRO,1060.9078369140625
2023-12-07,ADRO,1060.9078369140625
2023-12-08,ADRO,1073.4876708984375
2023-12-11,ADRO,1073.4876708984375
2023-12-12,ADRO,1069.2943115234375
2023-12-13,ADRO,1027.3614501953125
2023-12-14,ADRO,1044.134521484375
2023-12-15,ADRO,1056.714599609375
2023-12-18,ADRO,1052.5211181640625
2023-12-19,ADRO,1090.260986328125
2023-12-20,ADRO,1081.8743896484375
2023-12-21,ADRO,1090.260986328125
2023-12-22,ADRO,1086.067626953125
2023-12-27,ADRO,1086.067626953125
2023-12-28,ADRO,1081.8743896484375
2023-12-29,ADRO,1081.8651123046875
2024-01-02,ADRO,1131.867431640625
2024-01-03,ADRO,1095.502197265625
2024-01-04,ADRO,1118.23046875
2024-01-05,ADRO,1109.13916015625
2024-01-08,ADRO,1109.13916015625
2024-01-09,ADRO,1104.593505859375
2024-01-10,ADRO,1118.23046875
2024-01-11,ADRO,1113.684814453125
2024-01-12,ADRO,1127.32177734375
2024-01-15,ADRO,1140.9586181640625
2024-01-16,ADRO,1136.4130859375
2024-01-17,ADRO,1131.867431640625
2024-01-18,ADRO,1118.23046875
2024-01-19,ADRO,1104.593505859375
2024-01-22,ADRO,1090.95654296875
2024-01-23,ADRO,1068.228271484375
2024-01-24,ADRO,1063.6826171875
2024-01-25,ADRO,1072.77392578125
2024-01-26,ADRO,1081.8651123046875
2024-01-29,ADRO,1090.95654296875
2024-01-30,ADRO,1086.410888671875
2024-01-31,ADRO,1090.95654296875
2024-02-01,ADRO,1100.0478515625
2024-02-02,ADRO,1100.0478515625
2024-02-05,ADRO,1104.593505859375
2024-02-06,ADRO,1118.23046875
2024-02-07,ADRO,1118.23046875
2024-02-12,ADRO,1122.7760009765625
2024-02-13,ADRO,1127.32177734375
2024-02-15,ADRO,1140.9586181640625
2024-02-16,ADRO,1145.50439453125
2024-02-19,ADRO,1104.593505859375
2024-02-20,ADRO,1104.593505859375
2024-02-21,ADRO,1100.0478515625
2024-02-22,ADRO,1109.13916015625
2024-02-23,ADRO,1100.0478515625
2024-02-26,ADRO,1077.319580078125
2024-02-27,ADRO,1081.8651123046875
2024-02-28,ADRO,1090.95654296875
2024-02-29,ADRO,1100.0478515625
2024-03-01,ADRO,1131.867431640625
2024-03-04,ADRO,1154.595703125
2024-03-05,ADRO,1195.5064697265625
2024-03-06,ADRO,1213.689208984375
2024-03-07,ADRO,1227.3260498046875
2024-03-08,ADRO,1213.689208984375
2024-03-13,ADRO,1181.86962890625
2024-03-14,ADRO,1213.689208984375
2024-03-15,ADRO,1209.1434326171875
2024-03-18,ADRO,1195.5064697265625
2024-03-19,ADRO,1195.5064697265625
2024-03-20,ADRO,1204.597900390625
2024-03-21,ADRO,1204.597900390625
2024-03-22,ADRO,1204.597900390625
2024-03-25,ADRO,1213.689208984375
2024-03-26,ADRO,1245.5087890625
2024-03-27,ADRO,1236.417236328125
2024-03-28,ADRO,1227.3260498046875
2024-04-01,ADRO,1200.0521240234375
2024-04-02,ADRO,1222.780517578125
2024-04-03,ADRO,1218.2347412109375
2024-04-04,ADRO,1222.780517578125
2024-04-05,ADRO,1227.3260498046875
2024-04-16,ADRO,1277.3282470703125
2024-04-17,ADRO,1250.054443359375
2024-04-18,ADRO,1240.963134765625
2024-04-19,ADRO,1254.599853515625
2024-04-22,ADRO,1250.054443359375
2024-04-23,ADRO,1250.054443359375
2024-04-24,ADRO,1218.2347412109375
2024-04-25,ADRO,1190.9609375
2024-04-26,ADRO,1181.86962890625
2024-04-29,ADRO,1213.689208984375
2024-04-30,ADRO,1231.8717041015625
2024-05-02,ADRO,1240.963134765625
2024-05-03,ADRO,1240.963134765625
2024-05-06,ADRO,1295.5107421875
2024-05-07,ADRO,1277.3282470703125
2024-05-08,ADRO,1304.6021728515625
2024-05-13,ADRO,1340.9674072265625
2024-05-14,ADRO,1309.14794921875
2024-05-15,ADRO,1286.419677734375
2024-05-16,ADRO,1309.14794921875
2024-05-17,ADRO,1309.14794921875
2024-05-20,ADRO,1322.7847900390625
2024-05-21,ADRO,1309.14794921875
2024-05-22,ADRO,1327.3304443359375
2024-05-27,ADRO,1304.6021728515625
2024-05-28,ADRO,1318.9736328125
2024-05-29,ADRO,1314.0704345703125
2024-05-30,ADRO,1343.4898681640625
2024-05-31,ADRO,1358.19970703125
2024-06-03,ADRO,1436.651611328125
2024-06-04,ADRO,1431.748291015625
2024-06-05,ADRO,1407.23193359375
2024-06-06,ADRO,1397.425537109375
2024-06-07,ADRO,1392.5223388671875
2024-06-10,ADRO,1348.39306640625
2024-06-11,ADRO,1333.6832275390625
2024-06-12,ADRO,1368.006103515625
2024-06-13,ADRO,1363.1029052734375
2024-06-14,ADRO,1363.1029052734375
2024-06-19,ADRO,1304.2637939453125
2024-06-20,ADRO,1338.58642578125
2024-06-21,ADRO,1338.58642578125
2024-06-24,ADRO,1333.6832275390625
2024-06-25,ADRO,1328.7801513671875
2024-06-26,ADRO,1348.39306640625
2024-06-27,ADRO,1348.39306640625
2024-06-28,ADRO,1368.006103515625
2024-07-01,ADRO,1372.9093017578125
2024-07-02,ADRO,1392.5223388671875
2024-07-03,ADRO,1417.03857421875
2024-07-04,ADRO,1402.3287353515625
2024-07-05,ADRO,1426.84521484375
2024-07-08,ADRO,1421.9417724609375
2024-07-09,ADRO,1421.9417724609375
2024-07-10,ADRO,1421.9417724609375
2024-07-11,ADRO,1402.3287353515625
2024-07-12,ADRO,1387.619140625
2024-07-15,ADRO,1407.23193359375
2024-07-16,ADRO,1407.23193359375
2024-07-17,ADRO,1421.9417724609375
2024-07-18,ADRO,1485.68408203125
2024-07-19,ADRO,1520.0067138671875
2024-07-22,ADRO,1564.135986328125
2024-07-23,ADRO,1534.7164306640625
2024-07-24,ADRO,1554.32958984375
2024-07-25,ADRO,1534.7164306640625
2024-07-26,ADRO,1559.2327880859375
2024-07-29,ADRO,1559.2327880859375
2024-07-30,ADRO,1583.7490234375
2024-07-31,ADRO,1578.8458251953125
2024-08-01,ADRO,1593.5555419921875
2024-08-02,ADRO,1627.878173828125
2024-08-05,ADRO,1515.103515625
2024-08-06,ADRO,1559.2327880859375
2024-08-07,ADRO,1583.7490234375
2024-08-08,ADRO,1564.135986328125
2024-08-09,ADRO,1559.2327880859375
2024-08-12,ADRO,1588.6522216796875
2024-08-13,ADRO,1583.7490234375
2024-08-14,ADRO,1578.8458251953125
2024-08-15,ADRO,1573.9425048828125
2024-08-16,ADRO,1608.2652587890625
2024-08-19,ADRO,1608.2652587890625
2024-08-20,ADRO,1603.362060546875
2024-08-21,ADRO,1598.458740234375
2024-08-22,ADRO,1647.4913330078125
2024-08-23,ADRO,1701.4268798828125
2024-08-26,ADRO,1711.2335205078125
2024-08-27,ADRO,1725.9432373046875
2024-08-28,ADRO,1730.846435546875
2024-08-29,ADRO,1725.9432373046875
2024-08-30,ADRO,1745.55615234375
2024-09-02,ADRO,1770.072509765625
2024-09-03,ADRO,1765.169189453125
2024-09-04,ADRO,1745.55615234375
2024-09-05,ADRO,1740.6529541015625
2024-09-06,ADRO,1701.4268798828125
2024-09-09,ADRO,1711.2335205078125
2024-09-10,ADRO,1711.2335205078125
2024-09-11,ADRO,1725.9432373046875
2024-09-12,ADRO,1887.75048828125
2024-09-13,ADRO,1799.491943359375
2024-09-17,ADRO,1843.62109375
2024-09-18,ADRO,1789.685302734375
2024-09-19,ADRO,1794.588623046875
2024-09-20,ADRO,1809.29833984375
2024-09-23,ADRO,1814.20166015625
2024-09-24,ADRO,1833.814453125
2024-09-25,ADRO,1809.29833984375
2024-09-26,ADRO,1853.4276123046875
2024-09-27,ADRO,1917.169921875
2024-09-30,ADRO,1868.1373291015625
2024-10-01,ADRO,1922.0731201171875
2024-10-02,ADRO,1897.5565185546875
2024-10-03,ADRO,1877.9437255859375
2024-10-04,ADRO,1868.1373291015625
2024-10-07,ADRO,1907.3631591796875
2024-10-08,ADRO,1863.2340087890625
2024-10-09,ADRO,1873.0406494140625
2024-10-10,ADRO,1873.0406494140625
2024-10-11,ADRO,1897.5565185546875
2024-10-14,ADRO,1897.5565185546875
2024-10-15,ADRO,1902.460205078125
2024-10-16,ADRO,1887.75048828125
2024-10-17,ADRO,1912.266357421875
2024-10-18,ADRO,1853.4276123046875
2024-10-21,ADRO,1833.814453125
2024-10-22,ADRO,1828.9114990234375
2024-10-23,ADRO,1809.29833984375
2024-10-24,ADRO,1804.39501953125
2024-10-25,ADRO,1794.588623046875
2024-10-28,ADRO,1804.39501953125
2024-10-29,ADRO,1779.8790283203125
2024-10-30,ADRO,1784.7822265625
2024-10-31,ADRO,1774.9755859375
2024-11-01,ADRO,1858.3309326171875
2024-11-04,ADRO,1926.976318359375
2024-11-05,ADRO,1980.912109375
2024-11-06,ADRO,1966.2021484375
2024-11-07,ADRO,1922.0731201171875
2024-11-08,ADRO,1877.9437255859375
2024-11-11,ADRO,1833.814453125
2024-11-12,ADRO,1873.0406494140625
2024-11-13,ADRO,1922.0731201171875
2024-11-14,ADRO,1877.9437255859375
2024-11-15,ADRO,1922.0731201171875
2024-11-18,ADRO,1814.20166015625
2024-11-19,ADRO,1819.1048583984375
2024-11-20,ADRO,1809.29833984375
2024-11-21,ADRO,1804.39501953125
2024-11-22,ADRO,1838.7177734375
2024-11-25,ADRO,1848.5244140625
2024-11-26,ADRO,1799.491943359375
2024-11-28,ADRO,2148.349609375
2024-11-29,ADRO,1619.0460205078125
2024-12-02,ADRO,1798.0751953125
2024-12-03,ADRO,1836.99462890625
2024-12-04,ADRO,1836.99462890625
2024-12-05,ADRO,1821.4267578125
2024-12-06,ADRO,1790.2911376953125
2024-12-09,ADRO,2086.07861328125
2024-12-10,ADRO,2124.998291015625
2024-12-11,ADRO,2031.591552734375
2024-12-12,ADRO,1969.320556640625
2024-12-13,ADRO,2008.239990234375
2024-12-16,ADRO,2023.8076171875
2024-12-17,ADRO,1953.752685546875
2024-12-18,ADRO,2016.023681640625
2024-12-19,ADRO,1977.1044921875
2024-12-20,ADRO,1984.88818359375
2024-12-23,ADRO,1977.1044921875
2024-12-24,ADRO,1953.752685546875
2024-12-27,ADRO,1977.1044921875
2024-12-30,ADRO,1974.2445068359375
2025-01-02,ADRO,2055.489013671875
2025-01-03,ADRO,1998.617919921875
2025-01-06,ADRO,1933.622314453125
2025-01-07,ADRO,2006.7425537109375
2025-01-08,ADRO,1949.871337890625
2025-01-09,ADRO,1901.124267578125
2025-01-10,ADRO,1884.8753662109375
2025-01-13,ADRO,1909.2489013671875
2025-01-14,ADRO,1917.373291015625
2025-01-15,ADRO,1949.871337890625
2025-01-16,ADRO,1957.9954833984375
2025-01-17,ADRO,1949.871337890625
2025-01-20,ADRO,1909.2489013671875
2025-01-21,ADRO,1876.7509765625
2025-01-22,ADRO,1884.8753662109375
2025-01-23,ADRO,1901.124267578125
2025-01-24,ADRO,1868.6263427734375
2025-01-30,ADRO,1868.6263427734375
2025-01-31,ADRO,1893.0
2025-02-03,ADRO,1876.7509765625
2025-02-04,ADRO,1893.0
2025-02-05,ADRO,1917.373291015625
2025-02-06,ADRO,1860.5020751953125
2025-02-07,ADRO,1844.2530517578125
2025-02-10,ADRO,1795.50634765625
2025-02-11,ADRO,1746.759521484375
2025-02-12,ADRO,1819.8797607421875
2025-02-13,ADRO,1795.50634765625
2025-02-14,ADRO,1819.8797607421875
2025-02-17,ADRO,1852.377685546875
2025-02-18,ADRO,1836.128662109375
2025-02-19,ADRO,1828.004150390625
2025-02-20,ADRO,1787.3818359375
2025-02-21,ADRO,1771.1329345703125
2025-02-24,ADRO,1779.2574462890625
2025-02-25,ADRO,1706.1373291015625
2025-02-26,ADRO,1714.26171875
2025-02-27,ADRO,1681.763916015625
2025-02-28,ADRO,1681.763916015625
2025-03-03,ADRO,1665.5150146484375
2025-03-04,ADRO,1551.7724609375
2025-03-05,ADRO,1543.6480712890625
2025-03-06,ADRO,1665.5150146484375
2025-03-07,ADRO,1624.8927001953125
2025-03-10,ADRO,1555.8345947265625
2025-03-11,ADRO,1503.0257568359375
2025-03-12,ADRO,1503.0257568359375
2025-03-13,ADRO,1515.2122802734375
2025-03-14,ADRO,1470.52783203125
2025-03-17,ADRO,1474.590087890625
2025-03-18,ADRO,1458.3411865234375
2025-03-19,ADRO,1462.4034423828125
2025-03-20,ADRO,1462.4034423828125
2025-03-21,ADRO,1462.4034423828125
2025-03-24,ADRO,1421.781005859375
2025-03-25,ADRO,1417.7188720703125
2025-03-26,ADRO,1494.9012451171875
2025-03-27,ADRO,1498.96337890625
2025-04-08,ADRO,1336.47412109375
2025-04-09,ADRO,1340.536376953125
2025-04-10,ADRO,1381.15869140625
2025-04-11,ADRO,1393.345458984375
2025-04-14,ADRO,1433.9678955078125
2025-04-15,ADRO,1462.4034423828125
2025-04-16,ADRO,1462.4034423828125
2025-04-17,ADRO,1462.4034423828125
2025-04-21,ADRO,1466.4656982421875
2025-04-22,ADRO,1527.3990478515625
2025-04-23,ADRO,1503.0257568359375
2025-04-24,ADRO,1523.3367919921875
2025-04-25,ADRO,1527.3990478515625
2025-04-28,ADRO,1543.6480712890625
2025-04-29,ADRO,1543.6480712890625
2025-04-30,ADRO,1543.6480712890625
2025-05-02,ADRO,1531.4613037109375
2025-05-05,ADRO,1511.150146484375
2025-05-06,ADRO,1523.3367919921875
2025-05-07,ADRO,1543.6480712890625
2025-05-08,ADRO,1539.5858154296875
2025-05-09,ADRO,1507.087890625
2025-05-14,ADRO,1555.8345947265625
2025-05-15,ADRO,1555.8345947265625
2025-05-16,ADRO,1746.759521484375
2025-05-19,ADRO,1884.8753662109375
2025-05-20,ADRO,1795.50634765625
2025-05-21,ADRO,1754.884033203125
2025-05-22,ADRO,1746.759521484375
2025-05-23,ADRO,1706.1373291015625
2025-05-26,ADRO,1698.0128173828125
2025-05-27,ADRO,1860.5020751953125
2025-05-28,ADRO,1787.3818359375
2025-06-02,ADRO,1730.5106201171875
2025-06-03,ADRO,1706.1373291015625
2025-06-04,ADRO,1706.1373291015625
2025-06-05,ADRO,1722.38623046875
2025-06-10,ADRO,1714.26171875
2025-06-11,ADRO,1722.38623046875
2025-06-12,ADRO,1722.38623046875
2025-06-13,ADRO,1759.1474609375
2025-06-16,ADRO,1763.556396484375
2025-06-17,ADRO,1763.556396484375
2025-06-18,ADRO,1754.7386474609375
2025-06-19,ADRO,1697.4229736328125
2025-06-20,ADRO,1640.107421875
2025-06-23,ADRO,1587.2008056640625
2025-06-24,ADRO,1600.4273681640625
2025-06-25,ADRO,1573.9739990234375
2025-06-26,ADRO,1578.3829345703125
2025-06-30,ADRO,1613.6541748046875
2025-07-01,ADRO,1613.6541748046875
2025-07-02,ADRO,1565.15625
2025-07-03,ADRO,1551.9296875
2025-07-04,ADRO,1547.520751953125
2025-07-07,ADRO,1534.2940673828125
2025-07-08,ADRO,1538.7030029296875
2025-07-09,ADRO,1534.2940673828125
2025-07-10,ADRO,1622.471923828125
2025-07-11,ADRO,1648.92529296875
2025-07-14,ADRO,1609.2451171875
2025-07-15,ADRO,1600.4273681640625
2025-07-16,ADRO,1622.471923828125
2025-07-17,ADRO,1613.6541748046875
2025-07-18,ADRO,1618.06298828125
2025-07-21,ADRO,1662.15185546875
2025-07-22,ADRO,1732.6942138671875
2025-07-23,ADRO,1781.19189453125
2025-07-24,ADRO,1741.511962890625
2025-07-25,ADRO,1688.605224609375
2025-07-28,ADRO,1697.4229736328125
2025-07-29,ADRO,1693.01416015625
2025-07-30,ADRO,1675.378662109375
2025-07-31,ADRO,1631.2896728515625
2025-08-01,ADRO,1644.516357421875
2025-08-04,ADRO,1675.378662109375
2025-08-05,ADRO,1644.516357421875
2025-08-06,ADRO,1640.107421875
2025-08-07,ADRO,1648.92529296875
2025-08-08,ADRO,1578.3829345703125
2025-08-11,ADRO,1596.0185546875
2025-08-12,ADRO,1640.107421875
2025-08-13,ADRO,1613.6541748046875
2025-08-14,ADRO,1622.471923828125
2025-08-15,ADRO,1596.0185546875
2025-08-19,ADRO,1587.2008056640625
2025-08-20,ADRO,1596.0185546875
2025-08-21,ADRO,1569.565185546875
2025-08-22,ADRO,1565.15625
2025-08-25,ADRO,1534.2940673828125
2025-08-26,ADRO,1529.88525390625
2025-08-27,ADRO,1591.609619140625
2025-08-28,ADRO,1560.7474365234375
2025-08-29,ADRO,1547.520751953125
2025-09-01,ADRO,1516.658447265625
2025-09-02,ADRO,1516.658447265625
2025-09-03,ADRO,1525.476318359375
2025-09-04,ADRO,1551.9296875
2025-09-08,ADRO,1516.658447265625
2025-09-09,ADRO,1485.7962646484375
2025-09-10,ADRO,1485.7962646484375
2025-09-11,ADRO,1481.3873291015625
2025-09-12,ADRO,1472.569580078125
2025-09-15,ADRO,1481.3873291015625
2025-09-16,ADRO,1454.9339599609375
2025-09-17,ADRO,1476.978515625
2025-09-18,ADRO,1446.1162109375
2025-09-19,ADRO,1468.1607666015625
2025-09-22,ADRO,1463.7518310546875
2025-09-23,ADRO,1551.9296875
2025-09-24,ADRO,1525.476318359375
2025-09-25,ADRO,1521.0675048828125
2025-09-26,ADRO,1499.02294921875
2025-09-29,ADRO,1521.0675048828125
2025-09-30,ADRO,1490.2052001953125
2025-10-01,ADRO,1472.569580078125
2025-10-02,ADRO,1472.569580078125
2025-10-03,ADRO,1463.7518310546875
2025-10-06,ADRO,1459.3428955078125
2025-10-07,ADRO,1454.9339599609375
2025-10-08,ADRO,1631.2896728515625
2025-10-09,ADRO,1525.476318359375
2025-10-10,ADRO,1543.11181640625
2025-10-13,ADRO,1521.0675048828125
2025-10-14,ADRO,1503.431884765625
2025-10-15,ADRO,1481.3873291015625
2025-10-16,ADRO,1476.978515625
2025-10-17,ADRO,1454.9339599609375
2025-10-20,ADRO,1494.6141357421875
2025-10-21,ADRO,1591.609619140625
2025-10-22,ADRO,1565.15625
2025-10-23,ADRO,1578.3829345703125
2025-10-24,ADRO,1551.9296875
2025-10-27,ADRO,1573.9739990234375
2025-10-28,ADRO,1573.9739990234375
2025-10-29,ADRO,1706.2408447265625
2025-10-30,ADRO,1745.9208984375
2025-10-31,ADRO,1662.15185546875
2025-11-03,ADRO,1710.6497802734375
2025-11-04,ADRO,1679.7874755859375
2025-11-05,ADRO,1666.560791015625
2025-11-06,ADRO,1693.01416015625
2025-11-07,ADRO,1715.05859375
2025-11-10,ADRO,1728.2852783203125
2025-11-11,ADRO,1719.467529296875
2025-11-12,ADRO,1732.6942138671875
2025-11-13,ADRO,1701.83203125
2025-11-14,ADRO,1657.7430419921875
2025-11-17,ADRO,1684.1964111328125
2025-11-18,ADRO,1657.7430419921875
2025-11-19,ADRO,1693.01416015625
